x,y,z,player,worldName,worldTime
-2432,63,465,24,world,21629710
-2432,63,457,24,world,21629777
-2434,63,457,24,world,21629969
-2434,64,457,24,world,21630035
-2432,62,456,24,world,21630861
-2430,62,455,24,world,21631191
-2430,63,456,24,world,21631238
-2433,63,458,24,world,21631297
-2434,63,463,24,world,21631345
-2432,72,461,24,world,21631405
-2432,126,461,24,world,21631496
-2432,138,461,24,world,21631516
-2427,153,458,24,world,21631722
-2435,151,459,24,world,21631978
-2428,151,456,24,world,21632044
-2448,155,456,24,world,21632512
-2450,155,457,24,world,21632634
-2450,151,453,24,world,21632892
-2450,126,453,24,world,21632914
-2449,86,456,24,world,21632933
-2447,51,458,24,world,21632949
-2439,60,459,24,world,21632990
-2432,63,458,24,world,21633087
-2430,63,458,24,world,21633140
-2432,63,463,24,world,21633956
-2434,64,460,24,world,21634016
-2434,63,461,24,world,21634600
-2434,63,462,24,world,21634628
-2434,64,460,24,world,21634751
-2432,73,461,24,world,21634838
-2432,93,461,24,world,21634870
-2432,111,461,24,world,21634899
-2432,131,461,24,world,21634932
-2432,151,461,24,world,21634964
-2424,153,459,24,world,21635054
-2431,152,460,24,world,21635440
-2423,154,459,24,world,21635551
-2420,152,455,24,world,21636205
-2429,151,457,24,world,21636322
-2436,151,457,24,world,21636349
-2445,93,461,24,world,21636473
-2443,62,459,24,world,21636544
-2435,63,459,24,world,21636622
-2433,60,454,24,world,21637052
-2435,62,453,24,world,21637229
-2434,63,457,24,world,21637282
-2432,114,461,24,world,21637787
-2432,135,461,24,world,21637821
-2432,145,461,24,world,21637838
-2433,152,454,24,world,21638399
-2439,153,454,24,world,21638554
-2430,152,454,24,world,21638586
-2425,152,456,24,world,21638803
-2422,152,457,24,world,21638999
-2419,152,455,24,world,21639039
-2428,152,454,24,world,21639487
-2437,152,454,24,world,21639516
-2446,152,458,24,world,21640035
-2439,153,457,24,world,21640075
-2437,151,456,24,world,21640143
-2440,152,455,24,world,21640186
-2443,52,462,24,world,21640382
-2438,58,461,24,world,21640413
-2437,57,455,24,world,21640603
-2431,51,451,24,world,21640655
-2435,54,445,24,world,21640967
-2435,59,445,24,world,21640996
-2431,61,445,24,world,21641031
-2421,61,443,24,world,21641101
-2428,62,439,24,world,21641257
-2428,62,450,24,world,21641355
-2429,62,457,24,world,21641393
-2429,61,464,24,world,21641428
-2432,94,461,24,world,21641535
-2432,131,461,24,world,21641597
-2432,144,461,24,world,21641619
-2434,152,458,24,world,21641692
-2448,153,458,24,world,21642171
-2447,155,457,24,world,21642361
-2430,153,454,24,world,21642850
-2417,153,455,24,world,21642945
-2417,155,459,24,world,21645567
-2420,155,458,24,world,21645821
-2422,155,458,24,world,21645879
-2423,152,456,24,world,21646142
-2433,152,456,24,world,21646174
-2439,152,456,24,world,21646223
-2443,152,456,24,world,21646268
-2439,153,455,24,world,21646298
-2438,153,454,24,world,21646366
-2433,152,454,24,world,21646407
-2424,153,454,24,world,21646436
-2429,97,471,24,world,21646674
-2432,60,476,24,world,21646760
-2433,62,480,24,world,21646782
-2440,62,497,24,world,21646902
-2448,62,509,24,world,21646981
-2450,62,510,24,world,21646992
-2454,62,514,24,world,21647022
-2457,62,518,24,world,21647049
-2461,63,539,24,world,21647132
-2462,67,565,24,world,21647207
-2463,68,569,24,world,21647221
-2477,68,584,24,world,21647270
-2486,67,589,24,world,21647298
-2492,66,590,24,world,21647309
-2498,64,591,24,world,21647321
-2493,64,590,24,world,21647608
-2490,64,600,24,world,21647969
-2486,64,592,24,world,21648024
-2486,64,621,24,world,21648130
-2485,64,617,24,world,21648235
-2482,64,597,24,world,21648368
-2482,64,604,24,world,21648393
-2483,64,628,24,world,21648479
-2484,64,630,24,world,21648487
-2481,64,621,24,world,21648594
-2477,64,595,24,world,21648740
-2477,64,600,24,world,21648758
-2477,64,605,24,world,21648776
-2477,64,615,24,world,21648812
-2476,64,613,24,world,21648963
-2476,64,608,24,world,21648981
-2476,64,596,24,world,21649024
-2473,64,600,24,world,21649104
