x,y,z,player,worldName,time
-127,83,-68,17,world,5041127
-125,83,-71,17,world,5041155
-154,73,-74,17,world,5040908
-109,86,-83,17,world,5041732
-154,73,-75,17,world,5040902
-128,83,-68,17,world,5041124
-111,83,-85,17,world,5041305
-109,87,-84,17,world,5042150
-112,88,-87,17,world,5042587
-113,87,-86,17,world,5043395
-113,86,-86,17,world,5043465
-113,89,-85,17,world,5043587
-113,88,-85,17,world,5043582
-110,91,-86,17,world,5044750
-113,90,-87,17,world,5045070
-109,90,-84,17,world,5045007
-110,91,-86,17,world,5044737
-110,91,-85,17,world,5045016
-116,90,-88,17,world,5045777
-136,63,-90,17,world,5045998
-154,69,-78,17,world,5046234
-148,83,-68,17,world,5046480
-136,62,-90,17,world,5045996
-154,70,-78,17,world,5046237
-154,81,-66,17,world,5046353
-141,83,-68,17,world,5046506
-118,71,-88,17,world,5045796
-123,62,-86,17,world,5045874
-147,63,-91,17,world,5046110
-135,62,-89,17,world,5045992
-135,83,-68,17,world,5046526
-125,83,-85,17,world,5047535
-125,83,-84,17,world,5047992
-118,83,-85,17,world,5047863
-120,83,-85,17,world,5047856
-126,83,-84,17,world,5048816
-114,83,-83,17,world,5049007
-125,83,-85,17,world,5049228
-109,83,-82,17,world,5049045
-123,83,-85,17,world,5049189
-108,83,-83,17,world,5049058
-124,83,-85,17,world,5048953
-120,83,-85,17,world,5049151
-119,83,-85,17,world,5050482
-116,83,-85,17,world,5050515
-125,83,-84,17,world,5052025
-110,83,-85,17,world,5051737
-125,83,-85,17,world,5051993
-125,83,-88,17,world,5054352
-125,83,-92,17,world,5054364
-125,83,-89,17,world,5054988
-126,83,-83,17,world,5055155
-125,83,-71,17,world,5055887
-125,83,-74,17,world,5055873
-125,83,-72,17,world,5055883
-149,83,-68,17,world,5056588
-148,83,-68,17,world,5056592
-135,83,-67,17,world,5057299
-125,83,-87,17,world,5056265
-126,83,-68,17,world,5056781
-126,82,-92,17,world,5056234
-125,83,-74,17,world,5056815
-151,83,-65,17,world,5057378
-151,83,-53,17,world,5057514
-151,83,-66,17,world,5057370
-151,83,-50,17,world,5057500
-150,65,-76,17,world,5060388
-150,72,-75,17,world,5060383
-151,63,-88,17,world,5060512
