x,y,z,player,worldName,worldTime
-125,62,-708,34,world,19032924
-121,62,-723,34,world,19032971
-116,62,-746,34,world,19034298
-114,62,-760,34,world,19034334
-121,62,-786,34,world,19034402
-121,62,-802,34,world,19034443
-125,62,-814,34,world,19034474
-131,64,-838,34,world,19034831
-143,64,-839,34,world,19035570
-140,64,-844,34,world,19035689
-131,63,-844,34,world,19035791
-127,63,-844,34,world,19035940
-106,64,-855,34,world,19036499
-103,63,-857,34,world,19036555
-105,63,-857,34,world,19039100
-108,63,-857,34,world,19039333
-109,63,-850,34,world,19039436
-113,63,-842,34,world,19039468
-115,64,-840,34,world,19039529
-112,64,-846,34,world,19039552
-111,64,-854,34,world,19039576
-112,63,-859,34,world,19039595
-102,63,-857,34,world,19039740
-100,49,-858,34,world,19039763
-94,46,-851,34,world,19039902
-95,45,-854,34,world,19040049
-100,46,-857,34,world,19040113
-94,54,-856,34,world,19040305
-95,46,-855,34,world,19040610
-93,49,-847,34,world,19040768
-90,48,-842,34,world,19040889
-85,52,-834,34,world,19040959
-83,54,-829,34,world,19041268
-82,59,-821,34,world,19041434
-83,59,-821,34,world,19041512
-80,59,-822,34,world,19041613
-82,55,-826,34,world,19041641
-85,52,-835,34,world,19041720
-88,50,-839,34,world,19041780
-94,48,-847,34,world,19041869
-99,46,-857,34,world,19041899
-105,48,-861,34,world,19042044
-105,58,-861,34,world,19042382
-107,63,-856,34,world,19042458
-107,64,-862,34,world,19043176
-107,63,-859,34,world,19043214
-112,63,-855,34,world,19043302
-112,64,-856,34,world,19043493
-115,63,-843,34,world,19043843
-115,63,-846,34,world,19043895
-107,63,-858,34,world,19044944
-105,64,-856,34,world,19045026
-106,64,-856,34,world,19045101
-103,64,-859,34,world,19045167
-101,49,-859,34,world,19045181
-98,46,-855,34,world,19045215
-98,47,-854,34,world,19045249
-102,47,-861,34,world,19045277
-105,47,-860,34,world,19045489
-105,54,-860,34,world,19045616
-105,55,-860,34,world,19045726
-104,59,-860,34,world,19045782
-105,60,-861,34,world,19046154
-106,62,-861,34,world,19046205
-107,64,-855,34,world,19046243
-103,64,-867,34,world,19046285
-91,64,-874,34,world,19046329
-75,64,-876,34,world,19046388
-69,63,-871,34,world,19046422
-76,64,-872,34,world,19046493
-86,63,-880,34,world,19046533
-88,63,-887,34,world,19046555
-88,63,-894,34,world,19046576
-89,63,-905,34,world,19046622
-91,63,-905,34,world,19046652
-89,63,-902,34,world,19046682
-92,63,-882,34,world,19046759
-96,64,-871,34,world,19046808
-106,63,-861,34,world,19046856
-110,63,-856,34,world,19046889
-110,63,-846,34,world,19046990
-106,65,-841,34,world,19047018
-110,64,-843,34,world,19047108
-121,64,-845,34,world,19047145
-114,63,-847,34,world,19047187
-118,64,-844,34,world,19047239
-107,64,-854,34,world,19047291
-106,65,-853,34,world,19047408
-109,63,-858,34,world,19047468
-108,63,-858,34,world,19047497
-106,64,-851,34,world,19047525
-105,64,-844,34,world,19047546
-110,63,-846,34,world,19047638
-105,65,-844,34,world,19048059
-106,64,-840,34,world,19048106
-108,61,-837,34,world,19048223
-107,62,-838,34,world,19048276
-109,63,-845,34,world,19048303
-107,63,-852,34,world,19048326
-110,63,-857,34,world,19048498
-110,63,-858,34,world,19048547
-108,63,-858,34,world,19048845
-108,63,-858,34,world,19048899
-113,63,-856,34,world,19049004
-112,63,-857,34,world,19049131
-106,64,-857,34,world,19049196
-100,51,-859,34,world,19049322
-102,47,-860,34,world,19049369
-100,46,-859,34,world,19049426
-98,46,-857,34,world,19049469
-96,45,-854,34,world,19049514
-95,39,-860,34,world,19050189
-97,28,-863,34,world,19050893
-91,28,-860,34,world,19050985
-89,28,-860,34,world,19051115
-94,28,-858,34,world,19051144
