x,y,z,player,worldName,time
-4306,91,1031,38,world,23353215
-4303,85,1037,38,world,23354900
-4296,85,1035,38,world,23355055
-4309,87,1035,38,world,23355497
-4310,85,1031,38,world,23355526
-4315,86,1026,38,world,23355556
-4327,75,1026,38,world,23355626
-4332,70,1029,38,world,23355661
-4332,64,1040,38,world,23355716
-4332,67,1046,38,world,23355752
-4334,68,1050,38,world,23355783
-4340,69,1060,38,world,23355844
-4340,70,1066,38,world,23355870
-4343,68,1080,38,world,23355911
-4347,68,1087,38,world,23355935
-4365,65,1102,38,world,23356052
-4372,66,1104,38,world,23356087
-4378,66,1113,38,world,23356146
-4375,65,1117,38,world,23356176
-4372,66,1106,38,world,23356269
-4379,67,1106,38,world,23356315
-4380,67,1110,38,world,23356346
-4372,65,1107,38,world,23356395
-4380,69,1101,38,world,23356456
-4382,71,1094,38,world,23356591
-4382,71,1101,38,world,23356640
-4376,69,1103,38,world,23356705
-4381,69,1106,38,world,23356774
-4373,68,1099,38,world,23357427
-4374,69,1100,38,world,23357512
-4373,69,1102,38,world,23357561
-4370,67,1102,38,world,23357596
-4367,68,1099,38,world,23357626
-4364,67,1095,38,world,23357659
-4360,66,1092,38,world,23357718
-4363,67,1094,38,world,23357743
-4365,68,1097,38,world,23357769
-4370,67,1103,38,world,23357815
-4373,67,1106,38,world,23357839
-4371,66,1104,38,world,23357898
-4368,66,1101,38,world,23357919
-4370,67,1099,38,world,23358223
-4362,66,1093,38,world,23358293
-4357,68,1090,38,world,23358311
-4347,67,1081,38,world,23358401
-4339,68,1074,38,world,23358538
-4332,69,1081,38,world,23358618
-4339,67,1084,38,world,23358644
-4345,67,1086,38,world,23358668
-4351,67,1090,38,world,23358693
-4354,67,1096,38,world,23358717
-4355,64,1111,38,world,23358762
-4360,64,1123,38,world,23358953
-4359,64,1132,38,world,23359018
-4358,63,1121,38,world,23359068
-4362,64,1113,38,world,23359111
-4360,67,1110,38,world,23359213
-4358,64,1107,38,world,23359248
-4356,66,1100,38,world,23359273
-4357,66,1093,38,world,23359298
-4349,68,1086,38,world,23359356
-4345,67,1080,38,world,23359380
-4346,67,1084,38,world,23359470
-4352,65,1100,38,world,23359885
-4350,67,1119,38,world,23360161
-4343,67,1118,38,world,23360283
-4351,67,1120,38,world,23360383
-4355,64,1119,38,world,23360437
-4356,64,1113,38,world,23360590
-4361,66,1111,38,world,23360652
-4361,66,1111,38,world,23360753
-4365,65,1112,38,world,23360826
-4361,66,1111,38,world,23360889
-4358,65,1107,38,world,23360970
-4366,66,1099,38,world,23361075
-4370,68,1097,38,world,23361176
-4374,70,1093,38,world,23361247
-4376,69,1096,38,world,23361271
-4381,70,1097,38,world,23361307
-4383,72,1092,38,world,23361333
-4383,73,1089,38,world,23361361
-4380,70,1091,38,world,23361387
-4376,70,1090,38,world,23361410
-4368,69,1081,38,world,23361471
-4358,70,1075,38,world,23361535
-4345,70,1078,38,world,23361668
-4336,68,1073,38,world,23361707
-4335,67,1080,38,world,23361849
-4348,68,1077,38,world,23362381
-4379,75,1074,38,world,23362819
-4388,77,1081,38,world,23362867
-4386,75,1078,38,world,23362918
-4379,76,1072,38,world,23363001
-4382,76,1074,38,world,23363094
-4388,76,1077,38,world,23363404
-4380,74,1077,38,world,23363453
-4389,75,1083,38,world,23363525
-4410,73,1096,38,world,23363641
-4405,74,1104,38,world,23363710
-4382,72,1102,38,world,23363879
-4379,69,1100,38,world,23363903
-4374,68,1105,38,world,23363937
-4365,65,1122,38,world,23364004
-4361,70,1126,38,world,23364051
-4352,81,1127,38,world,23364233
-4351,84,1132,38,world,23364418
-4348,83,1138,38,world,23364456
-4348,85,1132,38,world,23364492
-4346,83,1120,38,world,23364561
-4351,84,1132,38,world,23364620
-4360,79,1134,38,world,23364715
-4362,78,1138,38,world,23364850
-4354,83,1136,38,world,23364963
-4348,84,1125,38,world,23365020
-4351,80,1126,38,world,23365101
-4360,73,1129,38,world,23365155
-4367,64,1122,38,world,23365216
-4382,65,1122,38,world,23365303
-4391,65,1127,38,world,23365358
-4402,66,1126,38,world,23365422
-4408,63,1132,38,world,23365479
-4409,64,1146,38,world,23365522
-4411,66,1159,38,world,23365562
-4399,72,1173,38,world,23365748
-4386,74,1181,38,world,23365816
-4390,73,1182,38,world,23365959
-4388,70,1188,38,world,23366086
-4392,67,1191,38,world,23366163
-4402,68,1190,38,world,23366200
-4407,70,1184,38,world,23366252
-4402,73,1183,38,world,23366290
-4391,73,1182,38,world,23366324
-4389,75,1179,38,world,23366361
-4385,76,1174,38,world,23366411
-4385,77,1173,38,world,23366467
-4387,76,1175,38,world,23366498
-4388,76,1177,38,world,23366570
-4380,67,1164,38,world,23366661
-4376,65,1159,38,world,23366684
-4374,65,1141,38,world,23366738
-4373,63,1129,38,world,23366774
-4370,64,1117,38,world,23366809
-4369,64,1113,38,world,23366854
-4370,66,1105,38,world,23366885
-4374,69,1092,38,world,23366946
-4368,71,1064,38,world,23367062
-4369,70,1048,38,world,23367113
-4362,70,1043,38,world,23367147
-4358,67,1049,38,world,23367177
-4373,73,1060,38,world,23367273
-4383,75,1070,38,world,23367342
-4381,77,1073,38,world,23367397
-4394,75,1080,38,world,23367544
-4407,72,1091,38,world,23367703
-4405,70,1086,38,world,23367775
-4395,75,1082,38,world,23367838
-4383,75,1078,38,world,23367883
-4377,74,1077,38,world,23367914
-4370,72,1075,38,world,23367935
-4366,71,1071,38,world,23367959
-4365,70,1061,38,world,23368056
-4362,69,1053,38,world,23368080
-4352,66,1045,38,world,23368131
-4341,66,1045,38,world,23368324
-4313,65,1061,38,world,23368421
-4308,64,1061,38,world,23368502
-4316,65,1061,38,world,23368567
-4313,69,1055,38,world,23368848
-4309,70,1049,38,world,23369004
-4276,73,1074,38,world,23369293
-4258,71,1077,38,world,23369366
-4247,69,1087,38,world,23369559
-4238,69,1084,38,world,23369593
-4243,70,1081,38,world,23369627
-4249,70,1083,38,world,23369658
-4264,69,1077,38,world,23369824
-4273,71,1075,38,world,23369876
-4281,73,1069,38,world,23369920
-4282,72,1072,38,world,23369968
-4309,69,1085,38,world,23370122
-4266,70,1074,38,world,23370535
-4258,71,1078,38,world,23370622
-4248,70,1083,38,world,23370789
-4255,72,1081,38,world,23370813
-4275,72,1077,38,world,23370892
-4280,72,1075,38,world,23370910
-4286,72,1071,38,world,23370935
-4294,68,1060,38,world,23370996
-4294,79,1045,38,world,23371059
-4294,83,1039,38,world,23371099
-4296,85,1036,38,world,23371174
-4299,85,1022,38,world,23371224
-4301,84,1017,38,world,23371268
-4299,85,1023,38,world,23372334
-4300,86,1031,38,world,23372363
-4309,85,1038,38,world,23372560
-4298,85,1028,38,world,23372617
-4299,84,1021,38,world,23372968
-4299,84,1018,38,world,23372992
-4304,85,1019,38,world,23373025
-4301,85,1024,38,world,23373052
-4298,85,1030,38,world,23373077
-4294,73,1053,38,world,23373188
-4292,65,1085,38,world,23373295
-4302,65,1092,38,world,23373335
-4307,66,1091,38,world,23373369
-4324,70,1091,38,world,23373445
-4330,70,1088,38,world,23373466
-4327,69,1082,38,world,23373494
-4318,71,1081,38,world,23373527
-4318,67,1082,38,world,23373583
-4319,63,1082,38,world,23373629
-4311,62,1082,38,world,23373667
-4303,60,1082,38,world,23373696
-4296,56,1085,38,world,23373966
-4296,56,1088,38,world,23374403
-4324,70,1083,38,world,23374623
-4330,69,1082,38,world,23374655
-4318,70,1074,38,world,23374745
-4310,72,1075,38,world,23374771
-4291,66,1082,38,world,23374899
-4290,69,1074,38,world,23374948
-4282,71,1075,38,world,23374986
-4267,70,1073,38,world,23375075
-4262,69,1080,38,world,23375108
-4261,69,1090,38,world,23375244
-4260,69,1086,38,world,23375316
-4252,69,1101,38,world,23375615
-4256,69,1094,38,world,23375821
-4260,69,1083,38,world,23375908
-4256,69,1084,38,world,23376032
-4260,68,1076,38,world,23376059
-4263,69,1076,38,world,23376108
-4257,69,1086,38,world,23376349
-4263,68,1086,38,world,23376440
-4257,69,1082,38,world,23376508
-4249,68,1077,38,world,23376603
-4246,69,1080,38,world,23376673
-4247,69,1091,38,world,23376735
-4249,69,1088,38,world,23376898
-4237,69,1078,38,world,23376964
-4252,68,1075,38,world,23377177
-4239,69,1087,38,world,23377679
-4240,69,1091,38,world,23377728
-4244,69,1093,38,world,23377833
-4247,69,1095,38,world,23377904
-4253,70,1097,38,world,23378011
-4256,69,1088,38,world,23378043
-4247,69,1083,38,world,23378075
-4239,70,1087,38,world,23378111
-4244,69,1091,38,world,23378172
-4252,69,1094,38,world,23378206
-4255,70,1088,38,world,23378243
-4252,69,1091,38,world,23378274
-4254,69,1089,38,world,23378310
-4251,69,1086,38,world,23378839
-4240,69,1092,38,world,23378881
-4239,66,1099,38,world,23379076
-4263,69,1081,38,world,23379181
-4285,71,1076,38,world,23379265
-4296,71,1078,38,world,23379319
-4303,73,1077,38,world,23379347
-4323,72,1073,38,world,23379408
-4365,67,1095,38,world,23379550
-4372,68,1103,38,world,23379579
-4376,65,1108,38,world,23379629
-4373,66,1107,38,world,23381151
-4374,66,1102,38,world,23381230
-4368,70,1085,38,world,23381304
-4353,68,1079,38,world,23381353
-4337,69,1070,38,world,23381413
-4331,70,1066,38,world,23381436
-4288,71,1076,38,world,23381643
-4280,72,1075,38,world,23381670
-4266,69,1075,38,world,23381719
-4252,69,1087,38,world,23381778
-4243,69,1094,38,world,23382133
-4255,70,1096,38,world,23382330
-4243,69,1093,38,world,23382444
-4249,69,1084,38,world,23382990
-4246,69,1092,38,world,23383088
-4248,69,1091,38,world,23383182
-4252,69,1096,38,world,23383254
-4244,69,1085,38,world,23383304
-4247,69,1094,38,world,23383350
-4254,70,1091,38,world,23383435
-4245,69,1086,38,world,23383518
-4249,69,1093,38,world,23383646
-4253,69,1095,38,world,23383882
-4253,69,1088,38,world,23384999
-4249,70,1084,38,world,23385340
-4249,74,1082,38,world,23385562
-4256,74,1083,38,world,23385939
-4242,74,1083,38,world,23386179
-4252,69,1085,38,world,23386590
-4245,69,1086,38,world,23386654
-4254,69,1088,38,world,23386793
-4260,69,1081,38,world,23386872
-4258,74,1084,38,world,23387085
-4254,74,1084,38,world,23387328
-4252,70,1099,38,world,23387746
-4245,69,1101,38,world,23387773
-4248,65,1109,38,world,23387857
-4255,69,1096,38,world,23388345
-4246,70,1091,38,world,23388435
-4248,70,1093,38,world,23388789
-4241,69,1081,38,world,23388918
-4259,74,1082,38,world,23389235
-4259,68,1099,38,world,23389369
-4251,69,1104,38,world,23389518
-4242,67,1096,38,world,23389571
-4238,67,1090,38,world,23389661
-4241,66,1098,38,world,23389928
-4245,68,1098,38,world,23390016
-4249,69,1097,38,world,23390243
-4249,69,1091,38,world,23390273
-4257,69,1086,38,world,23390342
-4252,70,1085,38,world,23390381
-4245,69,1085,38,world,23390412
-4239,69,1085,38,world,23390461
-4249,70,1092,38,world,23390525
-4255,69,1093,38,world,23390731
-4240,69,1087,38,world,23390825
-4234,69,1079,38,world,23390924
-4257,69,1098,38,world,23391116
-4261,69,1096,38,world,23391166
-4261,70,1096,38,world,23391461
-4257,69,1098,38,world,23391708
-4258,66,1105,38,world,23392040
-4247,68,1101,38,world,23392136
-4242,66,1099,38,world,23392304
-4237,65,1096,38,world,23392668
-4237,65,1100,38,world,23392824
-4238,66,1100,38,world,23392897
-4242,65,1101,38,world,23393047
-4250,68,1104,38,world,23393123
-4244,69,1104,38,world,23393294
-4248,66,1105,38,world,23393336
-4244,65,1104,38,world,23393433
-4243,64,1105,38,world,23393572
-4251,68,1104,38,world,23393641
-4243,69,1096,38,world,23393692
-4239,69,1092,38,world,23393749
-4241,70,1092,38,world,23393843
-4249,70,1099,38,world,23393877
-4258,69,1098,38,world,23393996
-4257,74,1102,38,world,23394451
-4239,70,1101,38,world,23394961
-4239,69,1095,38,world,23395075
-4239,74,1095,38,world,23395378
-4245,75,1083,38,world,23395615
-4250,69,1087,38,world,23395698
-4253,69,1085,38,world,23396004
-4252,69,1094,38,world,23396046
-4258,69,1097,38,world,23396331
-4257,69,1095,38,world,23396409
-4252,69,1095,38,world,23396462
-4244,70,1098,38,world,23396489
-4241,69,1085,38,world,23396726
-4246,70,1085,38,world,23396873
-4254,69,1086,38,world,23397002
-4257,69,1087,38,world,23397115
-4256,70,1092,38,world,23397156
-4251,69,1085,38,world,23399012
-4256,69,1086,38,world,23399102
-4257,69,1085,38,world,23399885
-4259,69,1082,38,world,23400163
-4258,69,1081,38,world,23400308
-4261,69,1083,38,world,23400376
-4257,70,1087,38,world,23400474
-4257,70,1085,38,world,23400558
-4263,69,1084,38,world,23400674
-4259,69,1083,38,world,23400814
-4257,69,1085,38,world,23400908
-4261,70,1081,38,world,23400976
-4257,70,1082,38,world,23401040
-4246,70,1083,38,world,23401106
-4239,70,1094,38,world,23401194
-4245,70,1102,38,world,23401256
-4259,70,1100,38,world,23401334
-4257,71,1089,38,world,23401401
-4258,69,1083,38,world,23401595
-4257,69,1084,38,world,23401726
-4257,70,1083,38,world,23401835
-4257,70,1084,38,world,23401915
-4259,71,1084,38,world,23402086
-4255,70,1083,38,world,23402174
-4248,69,1088,38,world,23402288
-4248,69,1095,38,world,23402372
-4246,69,1096,38,world,23402617
-4253,69,1089,38,world,23402739
-4249,69,1090,38,world,23402822
-4246,69,1088,38,world,23402874
-4254,69,1085,38,world,23403244
-4242,69,1085,38,world,23403377
-4250,69,1085,38,world,23403726
-4244,69,1087,38,world,23403891
-4251,69,1085,38,world,23404035
-4248,69,1086,38,world,23404603
-4249,70,1093,38,world,23404626
-4249,69,1100,38,world,23404762
-4249,70,1093,38,world,23404845
-4250,69,1085,38,world,23404870
-4256,71,1085,38,world,23404918
-4249,69,1089,38,world,23404971
-4256,69,1091,38,world,23405162
-4246,71,1102,38,world,23405407
-4250,70,1102,38,world,23405437
-4257,70,1101,38,world,23405460
-4241,69,1088,38,world,23406091
-4239,70,1094,38,world,23406189
-4256,69,1101,38,world,23406748
-4257,69,1087,38,world,23406802
-4248,70,1088,38,world,23406873
-4243,69,1100,38,world,23406923
-4252,69,1100,38,world,23406987
-4258,69,1088,38,world,23407039
-4255,69,1090,38,world,23407096
-4249,70,1102,38,world,23407142
-4239,70,1099,38,world,23407192
-4242,71,1096,38,world,23407295
-4249,69,1098,38,world,23407556
-4257,69,1094,38,world,23408333
-4245,70,1097,38,world,23408961
-4249,70,1090,38,world,23409202
-4249,69,1087,38,world,23409247
-4251,69,1097,38,world,23409416
-4258,70,1093,38,world,23409444
-4257,69,1085,38,world,23409477
-4249,70,1080,38,world,23409506
-4242,70,1084,38,world,23409541
-4249,70,1102,38,world,23409686
-4257,69,1099,38,world,23409746
-4254,70,1083,38,world,23409911
-4242,70,1084,38,world,23409952
-4241,71,1094,38,world,23409992
-4249,69,1095,38,world,23410432
-4248,70,1083,38,world,23410478
-4257,69,1086,38,world,23410628
-4258,69,1084,38,world,23410875
-4261,69,1084,38,world,23411031
-4258,69,1084,38,world,23411130
-4259,69,1083,38,world,23411539
-4260,69,1083,38,world,23411722
-4259,69,1083,38,world,23411975
-4259,69,1084,38,world,23412274
-4261,69,1084,38,world,23412639
-4257,70,1082,38,world,23412865
-4259,69,1082,38,world,23413014
-4257,69,1087,38,world,23413092
-4261,69,1085,38,world,23413373
-4253,69,1088,38,world,23413542
-4256,69,1088,38,world,23413735
-4246,69,1095,38,world,23413805
-4247,69,1100,38,world,23413902
-4250,69,1094,38,world,23413924
-4249,70,1083,38,world,23414007
-4257,71,1085,38,world,23414150
-4253,70,1092,38,world,23414256
-4249,69,1102,38,world,23414378
-4253,69,1098,38,world,23414558
-4258,70,1085,38,world,23414642
-4268,69,1076,38,world,23414697
-4281,72,1074,38,world,23414764
-4290,69,1068,38,world,23414813
-4298,74,1074,38,world,23414873
-4311,72,1074,38,world,23414928
-4332,69,1075,38,world,23415010
-4341,67,1080,38,world,23415041
-4358,69,1084,38,world,23415094
-4371,69,1088,38,world,23415147
-4375,69,1094,38,world,23415172
-4376,69,1105,38,world,23415206
-4369,68,1099,38,world,23415522
-4354,68,1089,38,world,23415578
-4345,67,1083,38,world,23415608
-4336,68,1076,38,world,23415643
-4326,71,1065,38,world,23415690
-4320,75,1067,38,world,23415764
-4311,73,1073,38,world,23415812
-4299,72,1077,38,world,23415856
-4285,70,1077,38,world,23415907
-4269,70,1078,38,world,23415972
-4250,69,1099,38,world,23416491
-4253,69,1098,38,world,23416609
-4245,69,1098,38,world,23416671
-4245,69,1096,38,world,23416743
-4247,69,1097,38,world,23416781
-4248,69,1098,38,world,23416849
-4247,69,1096,38,world,23417019
-4242,69,1095,38,world,23417103
-4254,69,1094,38,world,23417220
-4244,69,1094,38,world,23417295
-4251,70,1092,38,world,23417453
-4256,69,1086,38,world,23417482
-4258,69,1084,38,world,23417543
-4264,69,1079,38,world,23417576
-4293,70,1076,38,world,23417734
-4301,72,1079,38,world,23417759
-4312,61,1082,38,world,23418065
-4301,57,1083,38,world,23418316
-4316,61,1082,38,world,23418375
-4319,68,1084,38,world,23418437
-4324,70,1083,38,world,23418503
-4333,67,1083,38,world,23418572
-4354,68,1083,38,world,23418651
-4362,68,1082,38,world,23418677
-4371,70,1082,38,world,23418705
-4376,70,1090,38,world,23418734
-4377,71,1087,38,world,23418864
-4382,71,1091,38,world,23418951
-4384,72,1094,38,world,23419021
-4379,69,1098,38,world,23419041
-4376,66,1108,38,world,23424068
-4376,67,1108,38,world,23424487
-4380,69,1099,38,world,23424542
-4386,73,1089,38,world,23424729
-4386,76,1080,38,world,23424792
-4386,73,1087,38,world,23424848
-4382,71,1097,38,world,23424906
-4374,69,1101,38,world,23425476
-4365,68,1094,38,world,23425514
-4364,66,1096,38,world,23425548
-4358,67,1091,38,world,23425609
-4351,68,1087,38,world,23425636
-4344,68,1083,38,world,23425657
-4339,66,1079,38,world,23425677
-4326,72,1065,38,world,23425754
-4300,73,1077,38,world,23425905
-4292,69,1077,38,world,23425934
-4284,70,1077,38,world,23425959
-4275,72,1078,38,world,23425989
-4258,69,1082,38,world,23426041
-4251,70,1088,38,world,23426071
-4255,69,1093,38,world,23426165
-4245,69,1091,38,world,23426391
-4246,70,1095,38,world,23426649
-4245,71,1100,38,world,23426781
-4247,70,1088,38,world,23426822
-4247,69,1089,38,world,23426897
-4250,69,1089,38,world,23426979
-4245,69,1090,38,world,23427123
-4256,70,1093,38,world,23427272
-4244,70,1092,38,world,23427312
-4240,70,1089,38,world,23427513
-4254,71,1092,38,world,23427559
-4254,70,1092,38,world,23427661
-4253,69,1084,38,world,23428152
-4251,69,1086,38,world,23428246
-4256,70,1083,38,world,23428308
-4258,69,1082,38,world,23428396
-4257,70,1084,38,world,23428728
-4258,70,1084,38,world,23428865
-4259,70,1085,38,world,23428952
-4258,70,1082,38,world,23429115
-4261,68,1081,38,world,23429221
-4260,69,1082,38,world,23429317
-4258,70,1081,38,world,23429505
-4251,69,1085,38,world,23429673
-4254,70,1083,38,world,23429810
-4261,69,1082,38,world,23429940
-4259,70,1082,38,world,23430069
-4248,70,1089,38,world,23430156
-4251,69,1085,38,world,23430248
-4250,69,1085,38,world,23430365
-4242,70,1088,38,world,23430456
-4249,70,1093,38,world,23430504
-4256,71,1095,38,world,23430546
-4249,70,1087,38,world,23430730
-4255,71,1090,38,world,23430808
-4256,70,1085,38,world,23430890
-4251,70,1091,38,world,23430983
-4255,70,1090,38,world,23431812
-4249,70,1084,38,world,23431902
-4252,74,1083,38,world,23432249
-4252,74,1083,38,world,23432505
-4248,70,1086,38,world,23432648
-4259,74,1091,38,world,23432947
-4257,74,1102,38,world,23433110
-4239,74,1092,38,world,23433217
-4256,74,1083,38,world,23433437
-4256,70,1086,38,world,23433582
-4259,70,1100,38,world,23433656
-4245,70,1102,38,world,23433737
-4246,70,1094,38,world,23434258
-4254,71,1091,38,world,23434287
-4253,70,1086,38,world,23434312
-4247,70,1088,38,world,23434335
-4258,70,1087,38,world,23434460
-4248,72,1084,38,world,23434931
-4258,70,1083,38,world,23435100
-4254,71,1090,38,world,23435141
-4249,71,1095,38,world,23435176
-4245,70,1092,38,world,23435206
-4249,70,1087,38,world,23435239
-4256,70,1087,38,world,23435328
-4252,70,1085,38,world,23435394
-4243,70,1093,38,world,23435434
-4247,70,1100,38,world,23435521
-4253,70,1089,38,world,23435570
-4247,70,1093,38,world,23435619
-4257,71,1093,38,world,23435664
-4254,70,1083,38,world,23435728
-4252,70,1083,38,world,23435948
-4258,70,1084,38,world,23436060
-4254,70,1087,38,world,23436153
-4249,70,1099,38,world,23436376
-4254,71,1088,38,world,23436418
-4260,70,1084,38,world,23436521
-4247,70,1084,38,world,23436604
-4248,71,1092,38,world,23436675
-4254,70,1094,38,world,23436749
-4244,70,1091,38,world,23437054
-4255,70,1094,38,world,23437140
-4248,71,1086,38,world,23437571
-4242,71,1095,38,world,23437615
-4254,70,1092,38,world,23437942
-4249,70,1085,38,world,23437987
-4252,71,1096,38,world,23438033
-4255,70,1088,38,world,23438091
-4246,71,1095,38,world,23438159
-4248,70,1099,38,world,23438189
-4256,70,1097,38,world,23438227
-4257,70,1088,38,world,23438266
-4239,75,1095,38,world,23438547
-4240,74,1102,38,world,23438577
-4249,74,1102,38,world,23438608
-4259,74,1092,38,world,23438856
-4253,74,1102,38,world,23438961
-4253,70,1097,38,world,23439067
-4251,70,1086,38,world,23439228
-4254,70,1085,38,world,23439629
-4252,70,1084,38,world,23440256
-4256,71,1093,38,world,23440441
-4247,71,1098,38,world,23440572
-4241,70,1089,38,world,23440610
-4247,70,1085,38,world,23440653
-4254,70,1086,38,world,23440686
-4256,70,1087,38,world,23440899
-4256,70,1091,38,world,23441026
-4263,69,1081,38,world,23441068
-4273,71,1078,38,world,23441179
-4284,72,1076,38,world,23441217
-4294,71,1078,38,world,23441258
-4306,72,1076,38,world,23441323
-4329,69,1074,38,world,23441390
-4340,68,1076,38,world,23441425
-4349,67,1081,38,world,23441457
-4370,69,1088,38,world,23441523
-4376,66,1107,38,world,23441595
-4375,61,1106,38,world,23442058
-4379,68,1108,38,world,23442394
-4375,68,1101,38,world,23442460
-4377,70,1088,38,world,23442507
-4375,69,1095,38,world,23442534
-4359,65,1107,38,world,23442598
-4357,63,1116,38,world,23442629
-4359,64,1124,38,world,23442656
-4359,64,1120,38,world,23443231
-4359,63,1119,38,world,23443353
-4365,65,1112,38,world,23443403
-4374,68,1103,38,world,23443445
-4384,71,1094,38,world,23443489
-4386,72,1092,38,world,23443650
-4387,76,1076,38,world,23444060
-4385,75,1078,38,world,23444113
-4389,75,1083,38,world,23444164
-4385,75,1074,38,world,23444285
-4378,70,1091,38,world,23444633
-4390,77,1080,38,world,23444919
-4383,77,1085,38,world,23445067
-4387,75,1080,38,world,23445115
-4383,75,1079,38,world,23445525
-4389,73,1090,38,world,23445562
-4384,72,1099,38,world,23445603
-4385,72,1101,38,world,23445664
-4390,72,1091,38,world,23445718
-4388,76,1076,38,world,23445801
-4378,74,1078,38,world,23445840
-4362,70,1074,38,world,23445938
-4354,70,1072,38,world,23445962
-4353,69,1058,38,world,23446014
-4349,69,1059,38,world,23446042
-4356,71,1073,38,world,23446101
-4371,72,1074,38,world,23446151
-4384,75,1079,38,world,23446343
-4388,72,1091,38,world,23446393
-4384,73,1102,38,world,23446460
-4384,72,1095,38,world,23446616
-4380,73,1088,38,world,23446675
-4380,75,1084,38,world,23446730
-4371,72,1076,38,world,23446784
-4364,71,1081,38,world,23446834
-4379,70,1089,38,world,23446900
-4383,70,1094,38,world,23446927
-4385,71,1100,38,world,23447875
-4380,70,1090,38,world,23447993
-4388,75,1083,38,world,23448309
-4388,72,1092,38,world,23448379
-4383,73,1101,38,world,23448424
-4387,70,1094,38,world,23448481
-4385,76,1084,38,world,23448549
-4389,73,1094,38,world,23448614
-4380,70,1091,38,world,23448647
-4380,74,1086,38,world,23448721
-4381,75,1085,38,world,23448795
-4383,72,1089,38,world,23448975
-4372,70,1086,38,world,23449901
-4358,69,1081,38,world,23449946
-4334,68,1074,38,world,23450026
-4310,72,1074,38,world,23450104
-4277,72,1076,38,world,23450227
-4262,69,1078,38,world,23450275
-4260,70,1086,38,world,23450301
-4257,70,1094,38,world,23450329
-4245,70,1093,38,world,23450382
-4243,70,1085,38,world,23450407
-4251,71,1085,38,world,23450446
-4251,70,1083,38,world,23450526
-4239,70,1086,38,world,23450584
-4245,70,1101,38,world,23450646
-4253,71,1099,38,world,23450673
-4261,68,1082,38,world,23451017
-4249,71,1091,38,world,24663986
-4255,70,1088,38,world,24664371
-4254,71,1086,38,world,24664472
-4256,71,1091,38,world,24664517
-4255,71,1091,38,world,24664785
-4255,70,1085,38,world,24664835
-4255,70,1089,38,world,24665103
-4258,70,1097,38,world,24665159
-4253,70,1089,38,world,24665514
-4254,70,1085,38,world,24665750
-4254,70,1094,38,world,24665815
-4255,68,1104,38,world,24665865
-4262,64,1107,38,world,24666044
-4253,69,1103,38,world,24666110
